ID,PAPER NAME,AUTHORS NAME,PAPER LINK
10324,Local Gaussian Process Regression for Real Time Online Model Learning,"Duy Nguyen-tuong, Jan Peters, Matthias Seeger",/paper/2008/hash/01161aaa0b6d1345dd8fe4e481144d84-Abstract.html
10325,Grouping Contours Via a Related Image,"Praveen Srinivasan, Liming Wang, Jianbo Shi",/paper/2008/hash/013a006f03dbc5392effeb8f18fda755-Abstract.html
10326,Designing neurophysiology experiments to optimally constrain receptive field models along parametric submanifolds,"Jeremy Lewi, Robert Butera, David Schneider, Sarah Woolley, Liam Paninski",/paper/2008/hash/0141a8aedb1b53970fac7c81dac79fbe-Abstract.html
10327,Analyzing human feature learning as nonparametric Bayesian inference,"Thomas Griffiths, Joseph Austerweil",/paper/2008/hash/02a32ad2669e6fe298e607fe7cc0e1a0-Abstract.html
10328,From Online to Batch Learning with Cutoff-Averaging,Ofer Dekel,/paper/2008/hash/0336dcbab05b9d5ad24f4333c7658a0e-Abstract.html
10329,Structured ranking learning using cumulative distribution networks,"Jim Huang, Brendan J. Frey",/paper/2008/hash/03c6b06952c750899bb03d998e631860-Abstract.html
10330,Asynchronous Distributed Learning of Topic Models,"Padhraic Smyth, Max Welling, Arthur Asuncion",/paper/2008/hash/06997f04a7db92466a2baa6ebc8b872d-Abstract.html
10331,Cascaded Classification Models: Combining Models for Holistic Scene Understanding,"Geremy Heitz, Stephen Gould, Ashutosh Saxena, Daphne Koller",/paper/2008/hash/072b030ba126b2f4b2374f342be9ed44-Abstract.html
10332,Accelerating Bayesian Inference over Nonlinear Differential Equations with Gaussian Processes,"Ben Calderhead, Mark Girolami, Neil Lawrence",/paper/2008/hash/07563a3fe3bbe7e3ba84431ad9d055af-Abstract.html
10333,Linear Classification and Selective Sampling Under Low Noise Conditions,"Giovanni Cavallanti, Nicolò Cesa-bianchi, Claudio Gentile",/paper/2008/hash/0777d5c17d4066b82ab86dff8a46af6f-Abstract.html
10334,On the Efficient Minimization of Classification Calibrated Surrogates,"Richard Nock, Frank Nielsen",/paper/2008/hash/077e29b11be80ab57e1a2ecabb7da330-Abstract.html
10335,"Unlabeled data: Now it helps, now it doesn't","Aarti Singh, Robert Nowak, Jerry Zhu",/paper/2008/hash/07871915a8107172b3b5dc15a6574ad3-Abstract.html
10336,Unifying the Sensory and Motor Components of Sensorimotor Adaptation,"Adrian Haith, Carl Jackson, R. Miall, Sethu Vijayakumar",/paper/2008/hash/07a96b1f61097ccb54be14d6a47439b0-Abstract.html
10337,Modeling human function learning with Gaussian processes,"Thomas Griffiths, Chris Lucas, Joseph Williams, Michael Kalish",/paper/2008/hash/07c5807d0d927dcd0980f86024e5208b-Abstract.html
10338,Hebbian Learning of Bayes Optimal Decisions,"Bernhard Nessler, Michael Pfeiffer, Wolfgang Maass",/paper/2008/hash/07cdfd23373b17c6b337251c22b7ea57-Abstract.html
10339,An Empirical Analysis of Domain Adaptation Algorithms for Genomic Sequence Analysis,"Gabriele Schweikert, Gunnar Rätsch, Christian Widmer, Bernhard Schölkopf",/paper/2008/hash/087408522c31eeb1f982bc0eaf81d35f-Abstract.html
10340,Kernel Change-point Analysis,"Zaïd Harchaoui, Eric Moulines, Francis Bach",/paper/2008/hash/08b255a5d42b89b0585260b6f2360bdd-Abstract.html
10341,Biasing Approximate Dynamic Programming with a Lower Discount Factor,"Marek Petrik, Bruno Scherrer",/paper/2008/hash/08c5433a60135c32e34f46a71175850c-Abstract.html
10342,Performance analysis for L\_2 kernel classification,"Jooseuk Kim, Clayton Scott",/paper/2008/hash/0a113ef6b61820daa5611c870ed8d5ee-Abstract.html
10343,Influence of graph construction on graph-based clustering measures,"Markus Maier, Ulrike Luxburg, Matthias Hein",/paper/2008/hash/0a348ede8ac3768875037baca5de6e26-Abstract.html
10344,MDPs with Non-Deterministic Policies,"M. Fard, Joelle Pineau",/paper/2008/hash/0c74b7f78409a4022a2c4c5a5ca3ee19-Abstract.html
10345,Semi-supervised Learning with Weakly-Related Unlabeled Data : Towards Better Text Categorization,"Liu Yang, Rong Jin, Rahul Sukthankar",/paper/2008/hash/0d0871f0806eae32d30983b62252da50-Abstract.html
10346,Evaluating probabilities under high-dimensional latent variable models,"Iain Murray, Russ R. Salakhutdinov",/paper/2008/hash/0d7de1aca9299fe63f3e0041f02638a3-Abstract.html
10347,Counting Solution Clusters in Graph Coloring Problems Using Belief Propagation,"Lukas Kroc, Ashish Sabharwal, Bart Selman",/paper/2008/hash/0dbb3fb9a5cd1d5f8a9075b5bb8070aa-Abstract.html
10348,Supervised Bipartite Graph Inference,Yoshihiro Yamanishi,/paper/2008/hash/0e01938fc48a2cfb5f2217fbfb00722d-Abstract.html
10349,Domain Adaptation with Multiple Sources,"Yishay Mansour, Mehryar Mohri, Afshin Rostamizadeh",/paper/2008/hash/0e65972dce68dad4d52d063967f0a705-Abstract.html
10350,Weighted Sums of Random Kitchen Sinks: Replacing minimization with randomization in learning,"Ali Rahimi, Benjamin Recht",/paper/2008/hash/0efe32849d230d7f53049ddc4a4b0c60-Abstract.html
10351,Regularized Learning with Networks of Features,"Ted Sandler, John Blitzer, Partha Talukdar, Lyle Ungar",/paper/2008/hash/0f840be9b8db4d3fbd5ba2ce59211f55-Abstract.html
10352,Breaking Audio CAPTCHAs,"Jennifer Tam, Jiri Simsa, Sean Hyde, Luis Ahn",/paper/2008/hash/12092a75caa75e4644fd2869f0b6c45a-Abstract.html
10353,Efficient Direct Density Ratio Estimation for Non-stationarity Adaptation and Outlier Detection,"Takafumi Kanamori, Shohei Hido, Masashi Sugiyama",/paper/2008/hash/1385974ed5904a438616ff7bdb3f7439-Abstract.html
10354,Differentiable Sparse Coding,"J. Bagnell, David Bradley",/paper/2008/hash/1458e7509aa5f47ecfb92536e7dd1dc7-Abstract.html
10355,Inferring rankings under constrained sensing,"Srikanth Jagabathula, Devavrat Shah",/paper/2008/hash/147ebe637038ca50a1265abac8dea181-Abstract.html
10356,Sparse Convolved Gaussian Processes for Multi-output Regression,"Mauricio Alvarez, Neil Lawrence",/paper/2008/hash/149e9677a5989fd342ae44213df68868-Abstract.html
10357,A ``Shape Aware'' Model for semi-supervised Learning of Objects and its Context,"Abhinav Gupta, Jianbo Shi, Larry S. Davis",/paper/2008/hash/1595af6435015c77a7149e92a551338e-Abstract.html
10358,Multi-task Gaussian Process Learning of Robot Inverse Dynamics,"Christopher Williams, Stefan Klanke, Sethu Vijayakumar, Kian Chai",/paper/2008/hash/15d4e891d784977cacbfcbb00c48f133-Abstract.html
10359,Efficient Inference in Phylogenetic InDel Trees,"Alexandre Bouchard-côté, Dan Klein, Michael Jordan",/paper/2008/hash/1651cf0d2f737d7adeab84d339dbabd3-Abstract.html
10360,Estimating vector fields using sparse basis field expansions,"Stefan Haufe, Vadim Nikulin, Andreas Ziehe, Klaus-Robert Müller, Guido Nolte",/paper/2008/hash/1679091c5a880faf6fb5e6087eb1b2dc-Abstract.html
10361,"Probabilistic detection of short events, with application to critical care monitoring","Norm Aleks, Stuart J. Russell, Michael Madden, Diane Morabito, Kristan Staudenmayer, Mitchell Cohen, Geoffrey Manley",/paper/2008/hash/170c944978496731ba71f34c25826a34-Abstract.html
10362,Spectral Clustering with Perturbed Data,"Ling Huang, Donghui Yan, Nina Taft, Michael Jordan",/paper/2008/hash/185e65bc40581880c4f2c82958de8cfe-Abstract.html
10363,"Estimating the Location and Orientation of Complex, Correlated Neural Activity using MEG","Julia Owen, Hagai Attias, Kensuke Sekihara, Srikantan Nagarajan, David Wipf",/paper/2008/hash/19b650660b253761af189682e03501dd-Abstract.html
10364,Multi-stage Convex Relaxation for Learning with Sparse Regularization,Tong Zhang,/paper/2008/hash/1be3bc32e6564055d5ca3e5a354acbef-Abstract.html
10365,Nonparametric sparse hierarchical models describe V1 fMRI responses to natural images,"Vincent Q. Vu, Bin Yu, Thomas Naselaris, Kendrick Kay, Jack Gallant, Pradeep Ravikumar",/paper/2008/hash/1ce927f875864094e3906a4a0b5ece68-Abstract.html
10366,A Scalable Hierarchical Distributed Language Model,"Andriy Mnih, Geoffrey E. Hinton",/paper/2008/hash/1e056d2b0ebd5c878c550da6ac5d3724-Abstract.html
10367,Supervised Exponential Family Principal Component Analysis via Convex Optimization,Yuhong Guo,/paper/2008/hash/1fc214004c9481e4c8073e85323bfd4b-Abstract.html
10368,Stochastic Relational Models for Large-scale Dyadic Data using MCMC,"Shenghuo Zhu, Kai Yu, Yihong Gong",/paper/2008/hash/2291d2ec3b3048d1a6f86c2c4591b7e0-Abstract.html
10369,Online Models for Content Optimization,"Deepak Agarwal, Bee-chung Chen, Pradheep Elango, Nitin Motgi, Seung-taek Park, Raghu Ramakrishnan, Scott Roy, Joe Zachariah",/paper/2008/hash/23ce1851341ec1fa9e0c259de10bf87c-Abstract.html
10370,Robust Regression and Lasso,"Huan Xu, Constantine Caramanis, Shie Mannor",/paper/2008/hash/24681928425f5a9133504de568f5f6df-Abstract.html
10371,Hierarchical Fisher Kernels for Longitudinal Data,"Zhengdong Lu, Jeffrey Kaye, Todd Leen",/paper/2008/hash/24b16fede9a67c9251d3e7c7161c83ac-Abstract.html
10372,Correlated Bigram LSA for Unsupervised Language Model Adaptation,"Yik-cheung Tam, Tanja Schultz",/paper/2008/hash/26e359e83860db1d11b6acca57d8ea88-Abstract.html
10373,The Infinite Factorial Hidden Markov Model,"Jurgen Gael, Yee Teh, Zoubin Ghahramani",/paper/2008/hash/2723d092b63885e0d7c260cc007e8b9d-Abstract.html
10374,Sparse Signal Recovery Using Markov Random Fields,"Volkan Cevher, Marco Duarte, Chinmay Hegde, Richard Baraniuk",/paper/2008/hash/287e03db1d99e0ec2edb90d079e142f3-Abstract.html
10375,Clustering via LP-based Stabilities,"Nikos Komodakis, Nikos Paragios, Georgios Tziritas",/paper/2008/hash/288cc0ff022877bd3df94bc9360b9c5d-Abstract.html
10376,Spike Feature Extraction Using Informative Samples,"Zhi Yang, Qi Zhao, Wentai Liu",/paper/2008/hash/2a2717956118b4d223ceca17ce3865e2-Abstract.html
10377,Fast Computation of Posterior Mode in Multi-Level Hierarchical Models,"Liang Zhang, Deepak Agarwal",/paper/2008/hash/2a9d121cd9c3a1832bb6d2cc6bd7a8a7-Abstract.html
10378,An improved estimator of Variance Explained in the presence of noise,"Ralf Haefner, Bruce Cumming",/paper/2008/hash/2ab56412b1163ee131e1246da0955bd1-Abstract.html
10379,The Infinite Hierarchical Factor Regression Model,"Piyush Rai, Hal Daume",/paper/2008/hash/2bf283c05b601f21364d052ca0ec798d-Abstract.html
10380,Deep Learning with Kernel Regularization for Visual Recognition,"Kai Yu, Wei Xu, Yihong Gong",/paper/2008/hash/2dace78f80bc92e6d7493423d729448e-Abstract.html
10381,Learning Transformational Invariants from Natural Movies,"Charles Cadieu, Bruno Olshausen",/paper/2008/hash/2e2c080d5490760af59d0baf5acbb84e-Abstract.html
10382,On Bootstrapping the ROC Curve,"Patrice Bertail, Stéphan Clémençcon, Nicolas Vayatis",/paper/2008/hash/30bb3825e8f631cc6075c0f87bb4978c-Abstract.html
10383,QUIC-SVD: Fast SVD Using Cosine Trees,"Michael Holmes, Jr. Isbell, Charles Lee, Alexander Gray",/paper/2008/hash/31b3b31a1c2f8a370206f111127c0dbd-Abstract.html
10384,A Massively Parallel Digital Learning Processor,"Hans Graf, Srihari Cadambi, Venkata Jakkula, Murugan Sankaradass, Eric Cosatto, Srimat Chakradhar, Igor Dourdanovic",/paper/2008/hash/31fefc0e570cb3860f2a6d4b38c6490d-Abstract.html
10385,Characterizing response behavior in multisensory perception with conflicting cues,"Rama Natarajan, Iain Murray, Ladan Shams, Richard Zemel",/paper/2008/hash/322f62469c5e3c7dc3e58f5a4d1ea399-Abstract.html
10386,The Gaussian Process Density Sampler,"Iain Murray, David MacKay, Ryan P. Adams",/paper/2008/hash/335f5352088d7d9bf74191e006d8e24c-Abstract.html
10387,Cyclizing Clusters via Zeta Function of a Graph,"Deli Zhao, Xiaoou Tang",/paper/2008/hash/3416a75f4cea9109507cacd8e2f2aefc-Abstract.html
10388,Integrating Locally Learned Causal Structures with Overlapping Variables,"David Danks, Clark Glymour, Robert Tillman",/paper/2008/hash/37bc2f75bf1bcfe8450a1a41c200364c-Abstract.html
10389,A mixture model for the evolution of gene expression in non-homogeneous datasets,"Gerald Quon, Yee Teh, Esther Chan, Timothy Hughes, Michael Brudno, Quaid Morris",/paper/2008/hash/38913e1d6a7b94cb0f55994f679f5956-Abstract.html
10390,An Homotopy Algorithm for the Lasso with Online Observations,"Pierre Garrigues, Laurent Ghaoui",/paper/2008/hash/38af86134b65d0f10fe33d30dd76442e-Abstract.html
10391,Adaptive Martingale Boosting,"Phil Long, Rocco Servedio",/paper/2008/hash/38b3eff8baf56627478ec76a704e9b52-Abstract.html
10392,Fast High-dimensional Kernel Summations Using the Monte Carlo Multipole Method,"Dongryeol Lee, Alexander Gray",/paper/2008/hash/39059724f73a9969845dfe4146c5660e-Abstract.html
10393,ICA based on a Smooth Estimation of the Differential Entropy,"Lev Faivishevsky, Jacob Goldberger",/paper/2008/hash/3dc4876f3f08201c7c76cb71fa1da439-Abstract.html
10394,Support Vector Machines with a Reject Option,"Yves Grandvalet, Alain Rakotomamonjy, Joseph Keshet, Stéphane Canu",/paper/2008/hash/3df1d4b96d8976ff5986393e8767f5b2-Abstract.html
10395,Generative versus discriminative training of RBMs for classification of fMRI images,"Tanya Schmah, Geoffrey E. Hinton, Steven Small, Stephen Strother, Richard Zemel",/paper/2008/hash/3e77a14629775492504515dc4b23deda-Abstract.html
10396,Particle Filter-based Policy Gradient in POMDPs,"Pierre-arnaud Coquelin, Romain Deguest, Rémi Munos",/paper/2008/hash/42e77b63637ab381e8be5f8318cc28a2-Abstract.html
10397,Algorithms for Infinitely Many-Armed Bandits,"Yizao Wang, Jean-yves Audibert, Rémi Munos",/paper/2008/hash/49ae49a23f67c759bf4fc791ba842aa2-Abstract.html
10398,On the asymptotic equivalence between differential Hebbian and temporal difference learning using a local third factor,"Christoph Kolodziejski, Bernd Porr, Minija Tamosiunaite, Florentin Wörgötter",/paper/2008/hash/4a533591763dfa743a13affab1a85793-Abstract.html
10399,Gates,"Tom Minka, John Winn",/paper/2008/hash/4b0a59ddf11c58e7446c9df0da541a84-Abstract.html
10400,Multi-Level Active Prediction of Useful Image Annotations for Recognition,"Sudheendra Vijayanarasimhan, Kristen Grauman",/paper/2008/hash/4e0928de075538c593fbdabb0c5ef2c3-Abstract.html
10401,MAS: a multiplicative approximation scheme for probabilistic inference,"Ydo Wexler, Christopher Meek",/paper/2008/hash/500e75a036dc2d7d2fec5da1b71d36cc-Abstract.html
10402,Learning Hybrid Models for Image Annotation with Partially Labeled Data,"Xuming He, Richard Zemel",/paper/2008/hash/53e3a7161e428b65688f14b84d61c610-Abstract.html
10403,Efficient Sampling for Gaussian Process Inference using Control Variables,"Neil Lawrence, Magnus Rattray, Michalis Titsias",/paper/2008/hash/5487315b1286f907165907aa8fc96619-Abstract.html
10404,An Online Algorithm for Maximizing Submodular Functions,"Matthew Streeter, Daniel Golovin",/paper/2008/hash/5751ec3e9a4feab575962e78e006250d-Abstract.html
10405,"On the Complexity of Linear Prediction: Risk Bounds, Margin Bounds, and Regularization","Sham M. Kakade, Karthik Sridharan, Ambuj Tewari",/paper/2008/hash/5b69b9cb83065d403869739ae7f0995e-Abstract.html
10406,Bayesian Exponential Family PCA,"Shakir Mohamed, Zoubin Ghahramani, Katherine A. Heller",/paper/2008/hash/5f0f5e5f33945135b874349cfbed4fb9-Abstract.html
10407,Sequential effects: Superstition or rational behavior?,"Angela J. Yu, Jonathan D. Cohen",/paper/2008/hash/5f2c22cb4a5380af7ca75622a6426917-Abstract.html
10408,PSDBoost: Matrix-Generation Linear Programming for Positive Semidefinite Matrices Learning,"Chunhua Shen, Alan Welsh, Lei Wang",/paper/2008/hash/605ff764c617d3cd28dbbdd72be8f9a2-Abstract.html
10409,Kernel-ARMA for Hand Tracking and Brain-Machine interfacing During 3D Motor Control,"Lavi Shpigelman, Hagai Lalazar, Eilon Vaadia",/paper/2008/hash/61b4a64be663682e8cb037d9719ad8cd-Abstract.html
10410,Model Selection in Gaussian Graphical Models: High-Dimensional Consistency of \boldmath$\ell_1$-regularized MLE,"Garvesh Raskutti, Bin Yu, Martin J. Wainwright, Pradeep Ravikumar",/paper/2008/hash/61f2585b0ebcf1f532c4d1ec9a7d51aa-Abstract.html
10411,"Stress, noradrenaline, and realistic prediction of mouse behaviour using reinforcement learning","Carmen Sandi, Wulfram Gerstner, Gediminas Lukšys",/paper/2008/hash/62e7f2e090fe150ef8deb4466fdc81b3-Abstract.html
10412,How memory biases affect information transmission: A rational analysis of serial reproduction,"Jing Xu, Thomas Griffiths",/paper/2008/hash/63923f49e5241343aa7acb6a06a751e7-Abstract.html
10413,Diffeomorphic Dimensionality Reduction,"Christian Walder, Bernhard Schölkopf",/paper/2008/hash/647bba344396e7c8170902bcf2e15551-Abstract.html
10414,Using Bayesian Dynamical Systems for Motion Template Libraries,"Silvia Chiappa, Jens Kober, Jan Peters",/paper/2008/hash/65658fde58ab3c2b6e5132a39fae7cb9-Abstract.html
10415,An Efficient Sequential Monte Carlo Algorithm for Coalescent Clustering,"Dilan Gorur, Yee Teh",/paper/2008/hash/65cc2c8205a05d7379fa3a6386f710e1-Abstract.html
10416,Bounding Performance Loss in Approximate MDP Homomorphisms,"Jonathan Taylor, Doina Precup, Prakash Panagaden",/paper/2008/hash/6602294be910b1e3c4571bd98c4d5484-Abstract.html
10417,Offline Handwriting Recognition with Multidimensional Recurrent Neural Networks,"Alex Graves, Jürgen Schmidhuber",/paper/2008/hash/66368270ffd51418ec58bd793f2d9b1b-Abstract.html
10418,Robust Near-Isometric Matching via Structured Learning of Graphical Models,"Alex Smola, Julian Mcauley, Tibério Caetano",/paper/2008/hash/66f041e16a60928b05a7e228a89c3799-Abstract.html
10419,Fast Prediction on a Tree,"Mark Herbster, Massimiliano Pontil, Sergio Galeano",/paper/2008/hash/677e09724f0e2df9b6c000b75b5da10d-Abstract.html
10420,Exact Convex Confidence-Weighted Learning,"Koby Crammer, Mark Dredze, Fernando Pereira",/paper/2008/hash/68ce199ec2c5517597ce0a4d89620f55-Abstract.html
10421,The Conjoint Effect of Divisive Normalization and Orientation Selectivity on Redundancy Reduction,"Fabian Sinz, Matthias Bethge",/paper/2008/hash/6a10bbd480e4c5573d8f3af73ae0454b-Abstract.html
10422,Regularized Co-Clustering with Dual Supervision,"Vikas Sindhwani, Jianying Hu, Aleksandra Mojsilovic",/paper/2008/hash/6aab1270668d8cac7cef2566a1c5f569-Abstract.html
10423,Tighter Bounds for Structured Estimation,"Olivier Chapelle, Chuong B., Choon Teo, Quoc Le, Alex Smola",/paper/2008/hash/6bc24fc1ab650b25b4114e93a98f1eba-Abstract.html
10424,Multi-Agent Filtering with Infinitely Nested Beliefs,"Luke Zettlemoyer, Brian Milch, Leslie Kaelbling",/paper/2008/hash/6c3cf77d52820cd0fe646d38bc2145ca-Abstract.html
10425,"Beyond Novelty Detection: Incongruent Events, when General and Specific Classifiers Disagree","Daphna Weinshall, Hynek Hermansky, Alon Zweig, Jie Luo, Holly Jimison, Frank Ohl, Misha Pavel",/paper/2008/hash/6c9882bbac1c7093bd25041881277658-Abstract.html
